고유번호,언어,상호명,콘텐츠URL,주소,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
3866,ko,마차횟집,https://korean.visitseoul.net/restaurants/마차횟집1/KOP003865?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003865,121-150 서울 마포구 하중동 23-1 23-1,04077 서울 마포구 토정로 155 (하중동) ,02-323-6735,,평일 12:00 ~ 13:30 / 16:00 ~ 22:30 주말 12:00 ~ 22:00,6호선 광흥창역 6번 출구,,잡어모둠 오늘의 활어(1인) 정식
14283,ko,삼학도,https://korean.visitseoul.net/restaurants/삼학도/KOP014283?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014283, 서울 서초구 서초동 1603-66 1603-67,06643 서울 서초구 효령로57길 4 (서초동) ,02-584-4700,https://cafe.naver.com/shdfood,"월~금 10:00~22:00, 토요일 10:00~15:00, 17:00~21:00",3호선 남부터미널역 2번 출구  ,,"삼학정식, 민어회, 홍어삼합, 민어탕"
10908,ko,루이키친M,https://korean.visitseoul.net/restaurants/루이/KOP010908?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010908,100-101 서울 중구 태평로1가 61-21 ,04519 서울 중구 세종대로21길 40 ,02-736-8889,,일~금 11:30~14:30 / 17:30~21:30,5호선 광화문역 6번 출구,,"삼선자장면, 삼선짬뽕, 팔진탕면, 한알탕수육"
5661,ko,스시조,https://korean.visitseoul.net/restaurants/스시조/KOP005661?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005661,100-070 서울 중구 소공동 87-1 ,"04533 서울 중구 소공로 106 (소공동, 서울 웨스틴조선호텔) ",02-317-0373,https://www.josunhotel.com/hotel/westinSeoul.do,"평일 07:00~10:00, 12:00~15:00, 17:30~22:00 / 주말 12:00~15:00, 17:30~22:00","1,2 호선 시청역 6번 출구",,
13209,ko,목포집,https://korean.visitseoul.net/restaurants/목포집1/KOP013208?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013208, 서울 종로구 운니동 51 58,03131 서울 종로구 삼일대로32길 55-4 (운니동) ,02-722-0976,,"월~금 10:00~15:00, 17:00~22:00 / 토요일 10:00~20:00","1, 3, 5호선 종로3가역 6번 출구",,삼합 홍어회 홍어튀김
6066,ko,조개창고,https://korean.visitseoul.net/restaurants/조개창고-달마수산/KOP006066?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006066,133-020 서울 성동구 하왕십리동 966-12 ,04715 서울 성동구 왕십리로 331 (공영빌딩) ,010-4596-0449,http://blog.naver.com/sissco1,평일 17:00~23:00  주말 12:00~23:00,2호선 상왕십리역 4번 출구    2호선 왕십리역 11번 출구,,"조개구이, 조개찜"
6149,ko,오자와,https://korean.visitseoul.net/restaurants/오자와-KR/KOP006145?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006145, 서울 마포구 서교동 395-171  I.O 빌딩,04043 서울 마포구 양화로10길 15 ,0507-1395-5554,,11:30 ~ 14:30 / 17:00 ~ 22:00,2호선 합정역 5번 출구  ,,"오야코동, 가츠동, 커醍? 연어동, 탄탄면"
6242,ko,비양도,https://korean.visitseoul.net/restaurants/비양도/KOP006241?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006241, 서울 성북구 성북동 271-1 271-1,02838 서울 성북구 성북로 158 (성북동) ,0507-1397-1588,,매일 11:30 ~ 15:00 / 17:00 ~ 22:00,4호선 한성대입구역 5번 출구  ,,"런치코스, 주말정식, 식사메뉴"
6248,ko,명동해물탕,https://korean.visitseoul.net/restaurants/명동해물탕/KOP006246?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006246,100-809 서울 중구 명동2가 32-8 32-8,04536 서울 중구 명동8길 11-6 (명동2가) ,02-776-3896,,10:00 ~ 24:00 ,4호선 명동역 6번 출구  ,,해물탕
6397,ko,개화,https://korean.visitseoul.net/restaurants/개화/KOP006397?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006397,100-022 서울 중구 명동2가 107-1 ,04535 서울 중구 남대문로 52-5 (명동2가) ,02-776-0508,,11:30 ~ 23:00,4호선 명동역 5번 출구 4호선 회현역 7번 출구,,"짜장면, 짬뽕, 볶음밥, 탕수육"
5983,ko,싱카이 역삼점,https://korean.visitseoul.net/restaurants/싱카이/KOP005983?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005983, 서울 강남구 역삼동 679 84,"06141 서울 강남구 논현로 508 (역삼동, GS강남타워) 지하 1층",02-2005-1003,http://www.ourhomehospitality.com/brand/brandBranch.do?brandSeq=11&branchSeq=68,평일 11:30 ~ 14:30 / 17:30 ~ 21:30 토요일 12:00 ~ 15:00 / 17:00 ~ 20:30,2호선 역삼역 7번 출구 ,,"비즈니스 코스, 점심 코스, 유린기, 싱카이 냉채, 중화 칠리 쉬림프, 팔보라조"
3784,ko,노들강,https://korean.visitseoul.net/restaurants/노들강/KOP003780?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003780,135-827 서울 강남구 논현동 184-18 ,06120 서울 강남구 강남대로114길 21 ,02-517-6044,http://www.노들강.com,11:30 ~ 22:00,9호선 신논현역 3번 출구  ,,민어탕 홍어탕 홍어삼합
13629,ko,일상,https://korean.visitseoul.net/restaurants/일상/KOP013626?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013626, 서울 성북구 성북동 100-1 100-1,02837 서울 성북구 성북로 106 (성북동) ,02-762-3114,,화~일 12:00 ~ 18:10,4호선 한성대입구역 5번 출구  ,,"오늘의커피, 카페모카, 카레라떼"
43473,ko,잉꼬네떡볶이,https://korean.visitseoul.net/restaurants/2023112/KOPnownn2?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPnownn2,  ,02060 서울 중랑구 용마산로120길 43 ,02-2207-3603,,11:30~19:00 토요일 10:30~19:00 일요일 10:30~17:00 (재료소진시마감),경의중앙선 양원역 2번 출구에서 809m,,
14054,ko,에그앤드스푼레이스,https://korean.visitseoul.net/restaurants/에그앤드스푼레이스/KOP014050?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014050,120-808 서울특별시 서대문구 대현동 54-9,03767 서울특별시 서대문구 이화여대길 26 (대현동) ,02-312-5234,https://www.instagram.com/spoon_race/,11:00 ~ 16:00 / 17:00 ~ 21:00,2호선 이대역 3번 출구 ,,"하이 토스트 디시, 쉬림프 오일 파스타, 포테이토 오믈렛"
13714,ko,이노시시,https://korean.visitseoul.net/restaurants/이노시시-kr/KOP013711?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013711, 서울 마포구 연남동 226-16 226-16,03981 서울 마포구 성미산로 197 ,0507-1368-7307,https://poingapp.page.link/inosisi,18:00 ~ 24:00,2호선 홍대입구역 3번 출구  ,,"초특급 오마카세, 특선사시미, 금태소금구이, 이베리코 스테이크"
12120,ko,열차집 ,https://korean.visitseoul.net/restaurants/열차집/KOP012120?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012120,110-160 서울 종로구 공평동 130-1 ,03158 서울 종로구 종로7길 47 (공평동) ,0507-1440-2849,http://trainhouse.blogspot.kr/ ,"평일 11:00~23:00, 토요일 14:00~22:00, 일요일 14:00~18:00",1호선 종각역 2번 출구 도보 5분 소요 ,,"원조빈대떡, 굴전, 해물파전, 조개탕"
20077,ko,백곰막걸리&양조장,https://korean.visitseoul.net/restaurants/백곰막걸리양조장/KOP020077?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP020077,135-897 서울 강남구 신사동 657-7 ,06018 서울 강남구 압구정로48길 39 (신사동) 1-2층,02-540-7644,http://whitebear.modoo.at,월~목 17:30 - 23:30 금 17:30 - 01:00 / 토 17:00 - 01:00,분당선 압구정로데오역 5번 출구,,
30002,ko,케르반 반포점,https://korean.visitseoul.net/restaurants/케르반-반포점/KOP030002?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030002,137-960 서울 서초구 반포동 19-3 ,"06546 서울 서초구 신반포로 176 (반포동, 센트럴시티) 신세계백화점 강남점 지하 1층",02-797-2356,http://www.kervan.co.kr/KO/kervan-banpo-branch/,매일 08:00 ~ 20:00,3?7?9호선 고속터미널역 8번 출구,"한국어, 영어, 프랑스어",
4536,ko,황톳길 ,https://korean.visitseoul.net/restaurants/황톳길/KOP004536?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004536,121-804 서울 마포구 공덕동 270-1 ,04142 서울 마포구 마포대로11길 15-7 ,  02-3272-9240,,월~토 11:30~22:00 ,5호선 공덕역 3번 출구 도보 10분   ,,"해물파전, 산채비빔밥, 불낙전골"
22831,ko,솔빈덕핫도그,https://korean.visitseoul.net/restaurants/솔빈덕핫도그kr/KOP022831?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP022831,135-897 서울 강남구 신사동 657-32 ,06018 서울 강남구 도산대로51길 40 (신사동) ,010-9466-3419,http://instagram.com/solbindog,18:00 - 05:30,분당선 압구정로데오역 5번 출구 100m이내,,
14919,ko,안즈,https://korean.visitseoul.net/restaurants/안즈-KR/KOP014915?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014915, 서울 중구 수하동 66 66,"04539 서울 중구 을지로5길 19 (수하동, FERRUM TOWER) 지하1층 ",0507-1340-8948,,평일 10:30 ~ 14:20 / 16:30 ~ 21:00 주말 11:00 ~ 14:20 / 16:30 ~ 21:00,2호선 을지로입구역 3번 출구  ,,"로스카츠정식, 긴죠 특로스 카츠정식, 새우후라이히레정식"
6790,ko,열해,https://korean.visitseoul.net/restaurants/열해1/KOP006790?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006790,140-030 서울특별시 용산구 이촌동 300-26 2층,04426 서울특별시 용산구 이촌로 248 (이촌동) ,02-793-1188,,매일 11:30 ~ 14:30 / 17:30 ~ 22:30 ,"4호선, 경의중앙선 이촌역 3-1번 출구  ",,"열해정식, 새우튀김정식, 모둠생선회, 덮밥류"
12136,ko,도원 ,https://korean.visitseoul.net/restaurants/도원/KOP012136?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012136,100-864 서울 중구 태평로2가 23 더플라자호텔 3층,04525 서울 중구 소공로 119 (서울프라자호텔) 더플라자호텔 3층,02-310-7300,https://www.hoteltheplaza.com/kr/dining/taoyuen.jsp,매일 11:30~14:30 / 18:00~22:00,"1, 2호선 시청역 6번 출구   ",,"약식동원, 츄셩뤄 수석 셰프, 특선"
29995,ko,케르반 파미에스테이션점,https://korean.visitseoul.net/restaurants/케르반-파미에스테이션점/KOP029995?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP029995,137-040 서울 서초구 반포동 118-3 ,"06545 서울 서초구 사평대로 205 (반포동, CENTRALCITY) 파미에스테이션 2층 216호",02-6282-4767,,매일 11:00 - 21:00,"3,7,9호선 고속터미널역 3, 7번 출구",,"치킨 케밥, 닭고기 덮밥, 치킨 케밥 박스, 양고기 덮밥"
4214,ko,된장예술과술,https://korean.visitseoul.net/restaurants/된장예술과술/KOP004214?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004214,110-111 서울 종로구 관철동 12-7 12-7,03190 서울 종로구 삼일대로15길 20 (관철동) ,02-733-4516,,매일 11:00 ~ 23:00,1호선 종각역 4번 출구  ,,"된장정식, 순녹두빈대떡, 간장게장정식, 양념게장정식"
14323,ko,동경전통육개장,https://korean.visitseoul.net/restaurants/동경전통육개장-kr/KOP014323?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014323, 서울 강남구 역삼동 635-2 1층,"06130 서울 강남구 테헤란로7길 22 (역삼동, 과학기술회관) ",02-566-9779,,평일 09:00 ~ 15:00 / 17:00 ~ 21:00 주말 09:30 ~ 15:00,2호선 강남역 12번 출구  ,,"전통육개장, 갈비육개장, 사골갈비탕"
11960,ko,뽐모도로,https://korean.visitseoul.net/restaurants/뽐모도로-K/KOP011956?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011956,110-071 서울특별시 종로구 당주동 22-1,03183 서울특별시 종로구 새문안로9길 19-1 (당주동) ,02-722-4675,,평일 11:20 ~ 21:00 (Break Time 15:00 ~ 17:00),5호선 광화문역 7번 출구  ,,"로마풍 스파게티, 새우와 마늘 크림소스의 스파게티"
41789,ko,부기우기,https://korean.visitseoul.net/restaurants/부기우기/KOP041789?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP041789, 서울 용산구 이태원동 278-8 ,04343 서울 용산구 회나무로 21 (이태원동) 2층 ,010-2396-3050,https://www.instagram.com/boogiewoogieseoul/,"월~토 17:30~01:00, 일 17:30~24:00",6호선 녹사평역 2번출구,,
6407,ko,함평면옥,https://korean.visitseoul.net/restaurants/함평면옥/KOP006407?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006407,120-160 서울 서대문구 대신동 85 ,"03721 서울 서대문구 성산로 527 (대신동, 하늬솔빌딩) ",02-392-3516,,평일 11:00 ~ 21:00 토요일 11:00 ~ 15:00,2호선 이대역 2번 출구  ,,"만두전골, 어복쟁반, 갈비탕, 냉면"
26193,ko,순희네 반찬,https://korean.visitseoul.net/restaurants/순희네반찬/KOP026193?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP026193,  ,03195 서울 종로구 창경궁로 88 1층 광장시장 65-1 ,02-2279-1885,,09:00~21:00,1호선 종로5가역 8번 출구에서 217m ,,
6987,ko,황소집,https://korean.visitseoul.net/restaurants/황소집/KOP006987?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006987,100-013 서울특별시 중구 충무로3가 36-4,04557 서울특별시 중구 충무로2길 2 (충무로3가) ,02-2273-0969,,매일 11:00 ~ 22:00 ,3호선 충무로역 8번 출구  ,,"도가니탕, 도가니찜, 숯불 생등심 "
43442,ko,효성한의원,https://korean.visitseoul.net/restaurants/2023021/KOPvsi1e5?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPvsi1e5, 서울 동대문구 제기동 1140-55 ,"02569 서울 동대문구 약령중앙로 5 (제기동, 대산빌딩) ",02-961-5544,blog.naver.com/cjswldls60,10:00~18:00,1호선 제기동역 2번 출구에서 113m,한국어,
11915,ko,불이아,https://korean.visitseoul.net/restaurants/불이아-K/KOP011912?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011912,121-898 서울특별시 마포구 동교동 161-14,03995 서울특별시 마포구 동교로 182-6 (동교동) ,02-335-6689,,매일 11:00 ~ 23:00 ,"경의중앙선, 공항철도, 2호선 홍대입구역 1번 출구  ",,"불이아정식, 쇠고기정식, 양고기정식, 해물정식"
30871,ko, 발우공양,https://korean.visitseoul.net/restaurants/발우-공양/KOP030871?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030871,110-170 서울 종로구 견지동 71 ,03145 서울 종로구 우정국로 56 (견지동) ,02-733-2081,http://balwoo.or.kr/,매일 11:30 ~ 15:00 / 18:00 ~ 21:30,3호선 안국역 6번 출구,"한국어, 영어","선식, 원식, 마음식"
383,ko,해랑,https://korean.visitseoul.net/restaurants/해랑/KOP000383?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP000383, 서울 강남구 논현동 165-17 ,"06119 서울 강남구 봉은사로1길 39 (논현동, 유성빌딩) 2층 ",0507-1420-7270,,월~토 16:30~23:00,9호선 신논현역 3번 출구    7호선 논현역 2번 출구   ,,"해물탕, 랍스타사시미"
30894,ko,꾸스꾸스,https://korean.visitseoul.net/restaurants/꾸스꾸스/KOP030894?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030894,110-045 서울 종로구 체부동 95-1 ,03040 서울 종로구 자하문로5길 16-2 (체부동) ,02-6357-5762,,매일 11:30 - 23:00,3호선 경복궁역 2번 출구,,
5614,ko,하동관 ,https://korean.visitseoul.net/restaurants/하동관/KOP005614?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005614,100-021 서울 중구 명동1가 10-4 ,04538 서울 중구 명동9길 12 (명동1가) ,02-776-5656,,매일 07:00~16:00,2호선 을지로입구역 5번 출구,,"곰탕, 수육"
42321,ko,[백년가게] 시골감자국,https://korean.visitseoul.net/restaurants/백년가게-시골감자국/KOP042321?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP042321, 서울 은평구 응암동 602-32 ,"03478 서울 은평구 응암로 174 (응암동) 1층, 2층",0507-1432-8489,https://www.instagram.com/sigol.gamjatang,,,,"감자탕, 뼈찜 등"
34432,ko,바이킹스워프 코엑스점,https://korean.visitseoul.net/restaurants/바이킹스워프-코엑스점/KOP034432?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP034432, 서울 강남구 삼성동 159 ,"06164 서울 강남구 영동대로 513 (삼성동, 코엑스) 코엑스 컨벤션센터 2층",1644-4446 (모엣룸 패스트라인 1644-4391),http://www.ivikings.co.kr/akg/ko/storetype/wharf.asp,"월~목-2부제, 금-3부제, 토~일-4부","2호선 삼성역 6번 출구, 9호선 봉은사역 7번 출구",한국어,"랍스터, 씨푸드, 회&초밥, 그릴 등"
25376,ko,을지다방,https://korean.visitseoul.net/restaurants/EuljI-Tea-House-kr/KOP025376?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP025376,  ,04550 서울 중구 을지로 124-1 2층 ,02-2272-1886 ,,06:00~21:30,2?3호선 을지로3가역 10번 출구에서 44m,,
18251,ko,마칸 [임시휴업],https://korean.visitseoul.net/restaurants/마칸/KOP018251?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP018251,140-911 서울 용산구 한남동 763-23 ,04407 서울 용산구 우사단로10길 52 (한남동) ,02-6012-2231,,매일 10:30-22:00 ,6호선 이태원역 3번 출구 도보 5분 ,,
28174,ko,명동 오리엔탈 힐링카페,https://korean.visitseoul.net/restaurants/명동-오리엔탈-힐링카페/KOP028174?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP028174,100-053 서울 중구 회현동3가 10 ,"04631 서울 중구 퇴계로14길 1 (회현동3가, 뉴오리엔탈호텔) 2층",02-752-4066,https://www.instagram.com/orientalhealing/,매일 10:00 - 23:00,4번 명동역 4번 출구,,"아메리카노, 시그니처 아인슈페너, 한라봉차, 오미자차, 딸기요거트스무디"
